ID,AGE,GENDER,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,CITY,REGION,STATE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,OUTCOME
60609,26-39,male,majority,10-19y,university,upper class,0.6068207924340454,yes,before 2015,yes,yes,32765,oviedo,south,,,,5,,0,1.0
163684,40-64,male,majority,20-29y,university,middle class,0.5962146153227567,yes,before 2015,yes,yes,95404,santa rosa,west,california,14000.0,,0,,0,0.0
454863,40-64,male,majority,20-29y,university,upper class,0.6497793515077945,,after 2015,yes,yes,32765,oviedo,south,florida,9000.0,,1,,2,0.0
533249,40-64,female,majority,10-19y,high school,middle class,0.5101622025093533,yes,after 2015,yes,no,32765,oviedo,south,florida,7000.0,sedan,0,,1,0.0
874998,65+,male,majority,10-19y,none,upper class,0.6436708526397987,,after 2015,yes,yes,95404,santa rosa,west,california,,sedan,1,,1,0.0
666386,40-64,male,majority,20-29y,high school,upper class,0.6405034643072922,yes,after 2015,yes,yes,95404,santa rosa,west,california,,sedan,4,,1,0.0
403182,26-39,male,majority,10-19y,high school,middle class,0.4905299977484185,yes,before 2015,no,no,95404,santa rosa,west,california,12000.0,,3,,2,0.0
650235,26-39,female,majority,10-19y,university,middle class,0.5428523404936632,yes,after 2015,no,yes,95404,santa rosa,west,california,12000.0,,1,,2,0.0
596282,40-64,female,minority,20-29y,university,upper class,0.699425311422729,yes,before 2015,yes,yes,95404,santa rosa,west,california,11000.0,sedan,2,,2,0.0
558054,65+,female,majority,30y+,university,upper class,0.7506033319372304,yes,before 2015,yes,yes,95404,santa rosa,west,california,10000.0,,3,,4,0.0
412162,26-39,female,majority,10-19y,university,working class,0.4077076280539558,no,before 2015,yes,yes,95404,santa rosa,west,california,,,0,,0,0.0
538163,65+,male,majority,0-9y,high school,middle class,0.4096811698714886,yes,before 2015,yes,yes,95404,santa rosa,west,,9000.0,,0,,0,1.0
991473,40-64,female,majority,10-19y,none,upper class,,,after 2015,no,yes,95404,santa rosa,west,california,14000.0,,0,,0,0.0
26402,26-39,female,majority,10-19y,none,poverty,0.5131402566228752,no,before 2015,no,yes,95404,santa rosa,west,,11000.0,,2,,1,0.0
157813,16-25,female,majority,0-9y,university,poverty,0.457857964989568,yes,before 2015,no,no,95404,santa rosa,west,california,14000.0,,0,,0,0.0
487293,40-64,male,majority,20-29y,university,middle class,0.5337114186807402,yes,before 2015,yes,yes,95404,santa rosa,west,california,8000.0,sedan,2,0.0,3,0.0
332683,16-25,female,majority,0-9y,university,middle class,,yes,before 2015,no,yes,95404,santa rosa,west,california,10000.0,,0,,0,0.0
552861,65+,male,majority,30y+,university,middle class,0.344829978720007,yes,before 2015,no,yes,32765,oviedo,south,,,,6,,2,0.0
718555,16-25,female,majority,0-9y,high school,poverty,0.2759860406297467,,before 2015,no,yes,95404,santa rosa,west,california,12000.0,,0,,0,1.0
715348,65+,male,majority,30y+,university,upper class,0.6359540391347808,yes,before 2015,yes,yes,95404,santa rosa,west,california,10000.0,sedan,5,,3,0.0
50666,40-64,male,majority,20-29y,high school,upper class,0.5029862773740448,yes,after 2015,yes,yes,95404,santa rosa,west,california,8000.0,sedan,6,,4,0.0
310538,65+,female,minority,20-29y,none,upper class,0.6547931661113645,yes,before 2015,no,yes,32765,oviedo,south,,8000.0,sedan,2,,3,0.0
423856,40-64,female,minority,0-9y,none,working class,0.3272417923694733,yes,before 2015,yes,yes,95404,santa rosa,west,california,,sedan,0,0.0,0,0.0
23989,16-25,male,majority,0-9y,none,poverty,0.3527397999517653,yes,before 2015,no,yes,95404,santa rosa,west,california,12000.0,sedan,0,,0,1.0
455221,26-39,female,majority,10-19y,high school,middle class,0.5840403247120649,no,before 2015,yes,yes,95404,santa rosa,west,california,13000.0,,1,,2,1.0
878806,16-25,female,majority,0-9y,none,poverty,0.3740046259142086,yes,before 2015,no,no,95404,santa rosa,west,california,,,0,,0,0.0
90159,16-25,female,majority,0-9y,none,poverty,,no,before 2015,no,no,95404,santa rosa,west,california,19000.0,sedan,0,,0,1.0
698383,40-64,male,majority,0-9y,university,upper class,0.5358475482846472,,after 2015,yes,no,95404,santa rosa,west,california,8000.0,sedan,0,,0,1.0
432502,16-25,male,majority,0-9y,university,working class,0.5015063517354761,no,before 2015,no,no,95404,santa rosa,west,california,13000.0,,0,,0,1.0
75820,65+,male,majority,30y+,university,upper class,0.6242329315836803,yes,before 2015,yes,yes,95404,santa rosa,west,california,8000.0,,1,,3,0.0
317151,65+,female,majority,30y+,university,upper class,,yes,after 2015,yes,yes,95404,santa rosa,,california,10000.0,,1,,2,0.0
62005,26-39,female,majority,0-9y,high school,working class,0.3909113322714408,yes,before 2015,no,yes,95404,santa rosa,west,california,15000.0,,0,,0,0.0
180479,16-25,female,majority,0-9y,high school,working class,0.4289009998146446,no,before 2015,no,no,95404,santa rosa,west,california,15000.0,,0,,0,1.0
169486,26-39,female,majority,10-19y,none,poverty,0.2427347048473718,no,before 2015,no,yes,32765,oviedo,south,,8000.0,,2,,0,0.0
784424,26-39,male,majority,10-19y,university,middle class,0.3439176712853585,yes,before 2015,no,no,95404,santa rosa,west,california,16000.0,sedan,0,0.0,0,1.0
877560,26-39,male,minority,10-19y,university,upper class,0.5572413287521248,,before 2015,yes,no,32765,oviedo,south,florida,8000.0,,0,,0,0.0
661538,40-64,male,majority,20-29y,none,middle class,0.3649900516894193,yes,before 2015,no,yes,95404,santa rosa,west,california,,,1,,6,0.0
734708,40-64,female,majority,0-9y,university,upper class,0.6757412986764928,yes,before 2015,yes,yes,95404,santa rosa,west,california,10000.0,sedan,0,,0,0.0
105788,65+,male,majority,0-9y,university,upper class,0.5654244916892083,yes,after 2015,yes,yes,95404,santa rosa,west,california,8000.0,sedan,0,0.0,0,0.0
782760,26-39,female,majority,10-19y,none,middle class,0.5601350545835889,yes,before 2015,yes,yes,32765,oviedo,south,,,,0,,1,0.0
888987,26-39,female,majority,10-19y,university,upper class,0.5692360723379172,yes,after 2015,yes,no,32765,oviedo,south,,12000.0,,0,,0,0.0
159532,65+,female,majority,20-29y,high school,upper class,0.6980697717017305,yes,before 2015,yes,no,95404,santa rosa,west,california,12000.0,sedan,0,,1,0.0
488136,40-64,male,majority,20-29y,university,upper class,0.6191711566143016,yes,before 2015,no,yes,92101,san diego,west,california,17000.0,sedan,0,,0,0.0
184115,40-64,male,majority,0-9y,university,upper class,0.6169771021803357,yes,before 2015,yes,yes,95404,santa rosa,west,california,7000.0,,0,,0,0.0
684334,65+,male,minority,30y+,university,upper class,0.426833815526329,yes,before 2015,yes,yes,95404,santa rosa,west,,9000.0,sedan,2,0.0,5,0.0
9128,40-64,female,majority,20-29y,high school,middle class,0.4743480011240882,no,after 2015,yes,yes,95404,santa rosa,west,california,9000.0,,1,,1,0.0
546140,16-25,male,majority,0-9y,university,middle class,0.5369003787000691,no,before 2015,no,yes,32765,oviedo,south,florida,10000.0,,0,,0,1.0
805429,65+,female,majority,10-19y,high school,upper class,0.7652083979591556,no,before 2015,yes,yes,95404,santa rosa,west,california,9000.0,sedan,2,,1,0.0
208360,65+,female,majority,30y+,university,upper class,0.6505949084816058,yes,after 2015,yes,yes,95404,santa rosa,west,california,8000.0,sedan,2,,1,0.0
132013,65+,female,majority,30y+,high school,upper class,0.5801244602268175,yes,before 2015,yes,no,95404,santa rosa,west,california,12000.0,sedan,3,,1,0.0
646502,16-25,female,majority,0-9y,none,poverty,0.3393005417362712,no,before 2015,yes,no,95404,santa rosa,west,california,15000.0,,0,,0,1.0
582402,26-39,female,majority,10-19y,university,upper class,0.6449057726588217,yes,after 2015,no,no,95404,santa rosa,west,california,13000.0,sedan,0,,1,0.0
87473,26-39,male,majority,10-19y,none,poverty,0.3603104623934349,no,before 2015,no,no,32765,oviedo,south,florida,14000.0,,2,,1,1.0
717551,40-64,male,majority,0-9y,university,upper class,0.6957185478775785,yes,after 2015,yes,yes,95404,santa rosa,west,california,12000.0,sedan,0,0.0,0,0.0
811811,40-64,female,majority,20-29y,university,upper class,0.4834974413683278,yes,after 2015,yes,yes,95404,santa rosa,west,california,8000.0,,1,,1,0.0
530970,26-39,male,majority,0-9y,none,working class,0.4515197420397469,no,before 2015,no,no,95404,santa rosa,west,california,13000.0,,0,,0,1.0
657844,26-39,male,majority,10-19y,university,upper class,0.4931017178018438,yes,before 2015,no,no,32765,oviedo,south,florida,14000.0,,0,,1,1.0
176642,65+,female,majority,20-29y,high school,upper class,0.5274379615829109,yes,before 2015,no,yes,95404,santa rosa,west,california,14000.0,,0,,3,0.0
704098,65+,female,minority,30y+,high school,upper class,0.7548499523076003,yes,before 2015,yes,yes,95404,santa rosa,west,california,8000.0,,3,,2,0.0
352454,26-39,female,majority,10-19y,high school,upper class,0.4694892859395923,yes,before 2015,no,no,95404,santa rosa,west,california,14000.0,,0,,0,0.0
772474,26-39,male,majority,10-19y,high school,poverty,0.3983986936411343,no,before 2015,yes,yes,95404,santa rosa,west,california,11000.0,,1,,1,0.0
400472,65+,female,majority,30y+,university,upper class,0.6301672768085953,yes,before 2015,yes,yes,95404,santa rosa,west,california,8000.0,,5,,1,0.0
477976,16-25,male,majority,0-9y,high school,poverty,,no,before 2015,no,yes,32765,oviedo,south,,,,0,,0,1.0
871873,16-25,female,majority,0-9y,none,poverty,0.1572774333743463,yes,before 2015,no,no,95404,santa rosa,west,california,13000.0,sedan,0,,0,0.0
446423,40-64,female,majority,20-29y,none,middle class,0.4871334705412062,,before 2015,no,yes,95404,santa rosa,west,california,13000.0,,0,,0,0.0
614581,26-39,male,majority,10-19y,university,middle class,0.5794335341572858,yes,before 2015,no,yes,95404,santa rosa,west,california,11000.0,sedan,2,,2,1.0
72018,65+,female,majority,0-9y,university,upper class,0.5260607794679719,yes,before 2015,yes,yes,95404,santa rosa,west,california,8000.0,sedan,0,,0,1.0
887907,40-64,female,majority,20-29y,university,middle class,0.6919287222494878,yes,before 2015,no,yes,95404,santa rosa,west,california,14000.0,sedan,0,,1,0.0
186769,16-25,female,majority,0-9y,high school,poverty,0.355637235170655,no,before 2015,no,yes,95404,santa rosa,west,california,,sedan,0,0.0,0,1.0
801513,16-25,male,majority,0-9y,university,working class,0.5435868135635351,yes,before 2015,no,no,95404,santa rosa,west,california,16000.0,sedan,0,,0,1.0
773539,26-39,female,minority,10-19y,high school,upper class,0.4869143968069608,yes,before 2015,yes,no,32765,oviedo,south,,11000.0,,2,,0,1.0
342837,40-64,female,minority,20-29y,high school,upper class,0.8062957373198067,yes,after 2015,yes,yes,95404,santa rosa,west,california,11000.0,,2,,0,0.0
76364,16-25,female,majority,0-9y,university,working class,0.6053899688373013,yes,before 2015,no,no,95404,santa rosa,west,california,15000.0,,0,,0,0.0
581821,65+,female,majority,20-29y,university,upper class,0.6547218915043161,no,after 2015,yes,yes,95404,santa rosa,west,california,,,0,,0,0.0
750304,40-64,female,majority,0-9y,high school,middle class,0.6529765248969106,yes,before 2015,no,yes,32765,oviedo,south,,15000.0,,0,,0,0.0
867562,40-64,female,majority,20-29y,university,upper class,,yes,after 2015,yes,yes,95404,santa rosa,west,california,15000.0,sedan,0,0.0,1,0.0
502443,65+,female,minority,10-19y,high school,middle class,0.4353571128139281,yes,before 2015,yes,yes,95404,santa rosa,west,california,9000.0,sedan,0,0.0,0,0.0
314241,16-25,male,majority,0-9y,university,poverty,0.4093076060130435,yes,before 2015,no,no,95404,santa rosa,west,california,12000.0,,0,,0,1.0
843780,65+,female,majority,20-29y,high school,middle class,,yes,before 2015,no,yes,95404,santa rosa,west,california,12000.0,sedan,2,1.0,2,0.0
949220,40-64,female,minority,10-19y,university,upper class,0.6919683963067441,yes,before 2015,no,yes,92101,san diego,west,california,10000.0,,1,,0,0.0
418920,26-39,female,majority,0-9y,university,upper class,0.6793798380252772,yes,before 2015,yes,yes,95404,santa rosa,west,california,11000.0,,0,,0,0.0
294679,40-64,male,majority,20-29y,high school,upper class,0.5832262905924832,yes,before 2015,yes,yes,95404,santa rosa,west,california,11000.0,,5,,2,0.0
588241,40-64,male,majority,10-19y,university,upper class,0.7424759866684622,yes,after 2015,yes,yes,95404,santa rosa,west,california,12000.0,sedan,0,,2,0.0
342418,26-39,female,majority,10-19y,university,middle class,0.6515006096504785,no,before 2015,no,yes,95404,santa rosa,west,california,11000.0,,1,,0,0.0
327940,26-39,female,minority,10-19y,high school,upper class,0.7390951318308719,yes,after 2015,yes,yes,95404,santa rosa,west,california,11000.0,,0,,0,0.0
937879,16-25,female,majority,0-9y,high school,poverty,0.4719870981911113,no,before 2015,no,yes,32765,oviedo,south,,14000.0,,0,,0,1.0
937766,16-25,female,majority,0-9y,high school,poverty,0.3123294192491464,no,before 2015,no,yes,21217,baltimore,south,maryland,9000.0,sedan,0,,0,1.0
709224,26-39,female,majority,10-19y,none,middle class,0.6270912878053272,yes,after 2015,no,yes,32765,oviedo,south,florida,9000.0,,1,,0,0.0
8618,26-39,female,minority,10-19y,university,upper class,0.7048714803406341,yes,after 2015,no,no,32765,oviedo,south,florida,8000.0,sedan,1,,0,0.0
829698,26-39,male,majority,10-19y,high school,middle class,0.3648952891745238,,before 2015,yes,yes,32765,oviedo,south,florida,9000.0,,5,,1,1.0
583432,65+,male,minority,30y+,university,upper class,0.6803393047835292,yes,after 2015,yes,yes,95404,santa rosa,west,california,11000.0,,7,,3,0.0
658150,26-39,male,majority,10-19y,none,poverty,0.3351710892003408,,after 2015,no,yes,95404,santa rosa,west,california,13000.0,sedan,2,0.0,1,0.0
25959,40-64,male,majority,0-9y,university,upper class,0.5933425287960671,yes,before 2015,yes,yes,95404,santa rosa,west,california,11000.0,,0,,0,1.0
849780,40-64,male,majority,0-9y,university,upper class,0.5633384695516879,yes,before 2015,yes,no,95404,santa rosa,west,california,10000.0,sedan,0,,0,1.0
807008,26-39,male,majority,10-19y,high school,poverty,0.3037442394619614,yes,before 2015,no,no,95404,santa rosa,west,california,,,0,,0,1.0
240683,26-39,female,majority,10-19y,university,middle class,0.5375931731054595,yes,after 2015,no,yes,95404,santa rosa,west,california,12000.0,sedan,2,,0,0.0
88282,26-39,female,majority,10-19y,high school,poverty,0.1274177169396,no,before 2015,no,no,92101,san diego,west,california,13000.0,,3,,4,0.0
880213,26-39,female,majority,10-19y,none,middle class,0.5127966986898517,yes,before 2015,no,yes,95404,santa rosa,west,california,11000.0,sedan,0,0.0,0,0.0
552010,65+,male,majority,20-29y,university,upper class,0.6942652143654913,yes,after 2015,yes,yes,92101,san diego,west,california,11000.0,sedan,3,0.0,1,0.0
55969,26-39,female,majority,0-9y,high school,poverty,0.3411023429792369,no,before 2015,no,yes,95404,santa rosa,west,california,13000.0,,0,,0,1.0
694933,26-39,female,majority,10-19y,none,poverty,0.3912789861842823,,before 2015,yes,yes,95404,santa rosa,west,california,9000.0,,0,,1,0.0
175995,16-25,female,majority,0-9y,none,working class,,no,before 2015,no,no,95404,santa rosa,west,california,14000.0,sedan,0,,0,1.0
10585,40-64,female,majority,20-29y,university,upper class,0.5666251871294878,yes,after 2015,yes,no,95404,santa rosa,west,,13000.0,sedan,1,,0,0.0
616068,16-25,male,majority,0-9y,none,poverty,0.3991136105635735,yes,before 2015,no,yes,32765,oviedo,south,,8000.0,,0,,0,1.0
859400,65+,female,majority,30y+,university,upper class,,yes,before 2015,yes,yes,32765,oviedo,south,,6000.0,sedan,11,1.0,1,0.0
974638,65+,male,majority,0-9y,high school,upper class,0.6780482549923134,yes,after 2015,yes,yes,95404,santa rosa,west,california,10000.0,sedan,0,,0,0.0
354483,65+,female,majority,30y+,high school,upper class,0.6497286810498613,yes,before 2015,yes,yes,95404,santa rosa,west,california,9000.0,,3,,3,0.0
585379,65+,female,majority,10-19y,high school,upper class,0.5694637281652679,no,before 2015,yes,yes,32765,oviedo,south,florida,8000.0,,3,,0,1.0
161766,40-64,female,majority,20-29y,none,working class,0.3167766915660789,yes,after 2015,no,yes,92101,san diego,west,california,12000.0,,3,,2,0.0
860897,40-64,male,majority,20-29y,university,upper class,0.6267889000650932,yes,before 2015,yes,yes,95404,santa rosa,west,california,10000.0,sedan,5,0.0,3,0.0
5195,40-64,female,majority,0-9y,university,upper class,0.5640824695825345,yes,after 2015,yes,yes,32765,oviedo,south,florida,6000.0,sports car,0,,0,0.0
480896,40-64,female,majority,10-19y,none,working class,,no,before 2015,no,yes,95404,santa rosa,west,california,11000.0,sedan,0,0.0,1,0.0
672155,40-64,female,majority,20-29y,high school,middle class,0.5373908568000239,,before 2015,no,yes,95404,santa rosa,west,california,10000.0,,3,,2,0.0
957372,26-39,male,majority,10-19y,high school,upper class,0.6067045900851948,yes,before 2015,no,yes,92101,san diego,west,california,15000.0,,1,,0,1.0
186080,65+,female,majority,20-29y,university,upper class,0.534527772700769,yes,before 2015,yes,yes,95404,santa rosa,west,california,10000.0,,0,,3,0.0
608703,65+,female,majority,20-29y,none,upper class,0.7676325928262623,yes,before 2015,yes,yes,95404,santa rosa,west,california,,sedan,1,,0,0.0
563413,26-39,male,majority,10-19y,none,working class,,yes,before 2015,no,yes,95404,santa rosa,,california,8000.0,,1,,1,0.0
240130,16-25,male,majority,0-9y,high school,poverty,0.3780184845502422,yes,before 2015,no,yes,95404,santa rosa,west,california,12000.0,,0,,0,1.0
598271,26-39,female,majority,10-19y,university,middle class,0.5780625582423655,yes,before 2015,no,no,95404,santa rosa,west,california,,sedan,0,0.0,0,0.0
215682,65+,female,minority,30y+,high school,middle class,0.6499401198435906,yes,before 2015,yes,yes,95404,santa rosa,west,california,13000.0,sedan,5,0.0,0,0.0
331067,65+,female,majority,30y+,none,upper class,0.6867893997063133,yes,after 2015,yes,yes,95404,santa rosa,west,california,13000.0,sedan,2,,2,0.0
